발생일,위도,경도,CODE,Province,City,Dong
2022-01-05,37.48671612237271,126.83874868098934,1153011100.0,서울특별시,구로구,천왕동
2022-01-05,37.5823161,127.0714859,1123010900.0,서울특별시,동대문구,휘경동
2022-01-05,37.55766536302701,127.0276558579724,1120010700.0,서울특별시,성동구,행당동
2022-01-05,37.52871666666667,127.13693333333332,1174010600.0,서울특별시,강동구,둔촌동
2022-01-05,37.49058833333333,127.0045472166667,1165010800.0,서울특별시,서초구,서초동
2022-01-05,37.53613662719727,126.8280258178711,1147010300.0,서울특별시,양천구,신월동
2022-01-05,37.59842628926727,127.0217637736791,1129010300.0,서울특별시,성북구,돈암동
2022-01-05,37.51741166666667,126.93483,1156011000.0,서울특별시,영등포구,여의도동
2022-01-05,37.51741166666667,126.93483,1156011000.0,서울특별시,영등포구,여의도동
2022-01-05,37.51951405848931,127.0117983185216,1165010600.0,서울특별시,서초구,잠원동
2022-01-05,37.5136683,126.9263854,1156013200.0,서울특별시,영등포구,신길동
2022-01-05,37.50789735581257,127.11646062867632,1171011100.0,서울특별시,송파구,방이동
2022-01-05,37.487052386271486,126.94555674860004,1162010100.0,서울특별시,관악구,봉천동
2022-01-05,37.522643974314086,126.9618433460626,1117012900.0,서울특별시,용산구,이촌동
2022-01-05,37.57271726423617,126.8425892465433,1150010400.0,서울특별시,강서구,가양동
2022-01-05,37.5376337,126.8635907,1147010200.0,서울특별시,양천구,목동
2022-01-05,37.6186518622326,127.07886926288406,1135010300.0,서울특별시,노원구,공릉동
2022-01-05,37.55875968650072,126.83835870962456,1150010200.0,서울특별시,강서구,등촌동
2022-01-05,37.60350131730095,127.03165228939147,1129013500.0,서울특별시,성북구,종암동
2022-01-05,37.60108605518877,127.04095130235682,1129013600.0,서울특별시,성북구,하월곡동
2022-01-05,37.60750855854516,127.05075396838927,1129013700.0,서울특별시,성북구,상월곡동
2022-01-05,37.56948951978556,126.8265293407402,1150010500.0,서울특별시,강서구,마곡동
2022-01-05,37.5209783649069,127.03408343999864,1168010800.0,서울특별시,강남구,논현동
2022-01-05,37.5998392,127.0402197,1129013500.0,서울특별시,성북구,종암동
2022-01-05,37.56002300969909,126.8270040110162,1150010500.0,서울특별시,강서구,마곡동
2022-01-05,37.52939814557942,127.01084954965371,1117013100.0,서울특별시,용산구,한남동
2022-01-05,37.49853304629764,127.04471758755685,1168010100.0,서울특별시,강남구,역삼동
2022-01-05,37.5138009,126.9260655,1156013200.0,서울특별시,영등포구,신길동
2022-01-05,37.5265007019043,126.93199920654295,1156011000.0,서울특별시,영등포구,여의도동
2022-01-05,37.56002300969909,126.8270040110162,1150010500.0,서울특별시,강서구,마곡동
2022-01-05,37.5719804125001,126.983051939799,1111012900.0,서울특별시,종로구,견지동
2022-01-05,37.60333149365569,127.07743751294592,1126010300.0,서울특별시,중랑구,중화동
2022-01-05,37.4717987,126.9832533,1165010100.0,서울특별시,서초구,방배동
2022-01-05,37.535343170166016,127.0517807006836,1120011500.0,서울특별시,성동구,성수동2가
2022-01-05,37.5376337,126.8635907,1147010200.0,서울특별시,양천구,목동
2022-01-05,37.59123992919922,126.98285675048828,1111014000.0,서울특별시,종로구,삼청동
2022-01-05,37.48671612237271,126.83874868098934,1153011100.0,서울특별시,구로구,천왕동
2022-01-05,37.63426857667698,127.03674934914008,1130510200.0,서울특별시,강북구,번동
2022-01-05,37.64170490416604,127.02439436936164,1130510300.0,서울특별시,강북구,수유동
2022-01-05,37.49853304629764,127.04471758755685,1168010100.0,서울특별시,강남구,역삼동
2022-01-05,37.58633195377361,126.94684033388128,1141011100.0,서울특별시,서대문구,홍제동
2022-01-05,37.6510642,127.0346738,1132010500.0,서울특별시,도봉구,쌍문동
2022-01-05,37.6510642,127.0346738,1132010500.0,서울특별시,도봉구,쌍문동
2022-01-05,37.5227051,126.9256012,1156011000.0,서울특별시,영등포구,여의도동
2022-01-05,37.52139296874723,127.03358589224716,1168010800.0,서울특별시,강남구,논현동
2022-01-05,37.5654451,126.9053986,1144012500.0,서울특별시,마포구,성산동
2022-01-05,37.578001958655534,126.83620014445732,1150010500.0,서울특별시,강서구,마곡동
2022-01-05,37.45827699927901,126.8910648238184,1154510200.0,서울특별시,금천구,독산동
2022-01-05,37.5209783649069,127.03408343999864,1168010800.0,서울특별시,강남구,논현동
2022-01-06,37.52956697289165,126.8936198850685,1156012700.0,서울특별시,영등포구,양평동3가
2022-01-06,37.51740169133568,126.9345681246917,1156011000.0,서울특별시,영등포구,여의도동
2022-01-06,37.53954136362033,127.10088674343804,1121510400.0,서울특별시,광진구,광장동
2022-01-06,37.6045439,127.0452816,1129013600.0,서울특별시,성북구,하월곡동
2022-01-06,37.47089487952057,127.12771059165011,1171010900.0,서울특별시,송파구,장지동
2022-01-06,37.45756929077757,127.01586880782348,1165010300.0,서울특별시,서초구,우면동
2022-01-06,37.62314651566837,127.04762685583732,1130510200.0,서울특별시,강북구,번동
2022-01-06,37.48475922086991,127.0462127074546,1168011800.0,서울특별시,강남구,도곡동
2022-01-06,37.5770065953579,126.98640962209602,1111014800.0,서울특별시,종로구,계동
2022-01-06,37.50142171610203,126.98659297121756,1165010700.0,서울특별시,서초구,반포동
2022-01-06,37.56552067171322,126.9826878042208,1114011500.0,서울특별시,중구,남대문로2가
2022-01-06,37.51740169133568,126.9345681246917,1156011000.0,서울특별시,영등포구,여의도동
